product_name,line_name,line_type,unit,unit_cost,quantity,line_cost,source_file,source_sheet,source_row
BREAD CROISSANTS,Baking Powder,Ingredient,kg,47.95,0.012,0.5754,Gourmet Costing,BREAD CROISSANTS,82
BREAD CROISSANTS,Butter,Ingredient,kg,66.0,1.0,66.0,Gourmet Costing,BREAD CROISSANTS,83
BREAD CROISSANTS,Salt,Ingredient,kg,7.7,0.02,0.154,Gourmet Costing,BREAD CROISSANTS,84
BREAD CROISSANTS,Vanilla Ess,Ingredient,Lt,67.0,0.04,2.68,Gourmet Costing,BREAD CROISSANTS,85
BREAD CROISSANTS,Choc Chips,Ingredient,kg,78.0,1.0,78.0,Gourmet Costing,BREAD CROISSANTS,86
BREAD CROISSANTS,f/sheet,Ingredient,each,0.14,24.0,3.3600000000000003,Gourmet Costing,BREAD CROISSANTS,87
BREAD CROISSANTS,100gr,Ingredient,each,2.3,2.1256626666666665,4.889024133333333,Gourmet Costing,BREAD CROISSANTS,129
BREAD CROISSANTS,box of 30 =,Ingredient,unit,0,0,63.76987999999999,Gourmet Costing,BREAD CROISSANTS,131
BREAD CROISSANTS,Krag =,Ingredient,unit,0,0,25.507952,Gourmet Costing,BREAD CROISSANTS,132
APPLE AND CINNAMON MUFFIN,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,APPLE AND CINNAMON MUFFIN,5
APPLE AND CINNAMON MUFFIN,Cake Flour,Ingredient,kg,12.5,0.5,6.25,Gourmet Costing,APPLE AND CINNAMON MUFFIN,6
APPLE AND CINNAMON MUFFIN,EGGS,Ingredient,kg,2.29,4.0,9.16,Gourmet Costing,APPLE AND CINNAMON MUFFIN,8
APPLE AND CINNAMON MUFFIN,OIL,Ingredient,lt,34.95,0.15,5.242500000000001,Gourmet Costing,APPLE AND CINNAMON MUFFIN,9
APPLE AND CINNAMON MUFFIN,MILK,Ingredient,lt,24.333,0.15,3.6499499999999996,Gourmet Costing,APPLE AND CINNAMON MUFFIN,10
APPLE AND CINNAMON MUFFIN,SALT,Ingredient,kg,7.7,0.005,0.0385,Gourmet Costing,APPLE AND CINNAMON MUFFIN,11
APPLE AND CINNAMON MUFFIN,VANILLIA ESS,Ingredient,ml,49.95,0.005,0.24975000000000003,Gourmet Costing,APPLE AND CINNAMON MUFFIN,12
APPLE AND CINNAMON MUFFIN,GROUND CINNAMON,Ingredient,kg,89.0,0.005,0.445,Gourmet Costing,APPLE AND CINNAMON MUFFIN,14
APPLE AND CINNAMON MUFFIN,WHITE SUGAR,Ingredient,kg,20.42,0.1,2.0420000000000003,Gourmet Costing,APPLE AND CINNAMON MUFFIN,15
APPLE AND CINNAMON MUFFIN,DRIED LEMON,Ingredient,gram,0.0,0.002,0,Gourmet Costing,APPLE AND CINNAMON MUFFIN,16
APPLE AND CINNAMON MUFFIN,BOTTLE,Ingredient,gram,0.0,22.0,0,Gourmet Costing,APPLE AND CINNAMON MUFFIN,17
APPLE AND CINNAMON MUFFIN,BAKING POWDER,Ingredient,kg,47.95,0.015,0.7192500000000001,Gourmet Costing,APPLE AND CINNAMON MUFFIN,18
APPLE AND CINNAMON MUFFIN,CONDIMENTS,Ingredient,each,0.0,1.0,0,Gourmet Costing,APPLE AND CINNAMON MUFFIN,19
APPLE AND CINNAMON MUFFIN,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,APPLE AND CINNAMON MUFFIN,36
APPLE AND CINNAMON MUFFIN,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,APPLE AND CINNAMON MUFFIN,37
APPLE AND CINNAMON MUFFIN,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,APPLE AND CINNAMON MUFFIN,38
APPLE AND CINNAMON MUFFIN,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,APPLE AND CINNAMON MUFFIN,39
APPLE AND CINNAMON MUFFIN,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,APPLE AND CINNAMON MUFFIN,40
APPLE AND CINNAMON MUFFIN,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,APPLE AND CINNAMON MUFFIN,41
APPLE AND CINNAMON MUFFIN,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,APPLE AND CINNAMON MUFFIN,42
APPLE AND CINNAMON MUFFIN,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,APPLE AND CINNAMON MUFFIN,43
APPLE AND CINNAMON MUFFIN,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,APPLE AND CINNAMON MUFFIN,50
APPLE AND CINNAMON MUFFIN,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,APPLE AND CINNAMON MUFFIN,51
APPLE AND CINNAMON MUFFIN,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,APPLE AND CINNAMON MUFFIN,52
APPLE AND CINNAMON MUFFIN,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,APPLE AND CINNAMON MUFFIN,53
APPLE AND CINNAMON MUFFIN,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,APPLE AND CINNAMON MUFFIN,54
APPLE AND CINNAMON MUFFIN,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,APPLE AND CINNAMON MUFFIN,55
APPLE AND CINNAMON MUFFIN,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,APPLE AND CINNAMON MUFFIN,56
APPLE AND CINNAMON MUFFIN,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,APPLE AND CINNAMON MUFFIN,57
APPLE AND CINNAMON MUFFIN,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,APPLE AND CINNAMON MUFFIN,58
CROISSANTS,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,CROISSANTS,5
CROISSANTS,Salt,Ingredient,gram,7.700000000000001,0.145,1.1165,Gourmet Costing,CROISSANTS,6
CROISSANTS,Garlic,Ingredient,gram,0.0,10.0,0,Gourmet Costing,CROISSANTS,8
CROISSANTS,White Onion,Ingredient,gram,0.0,115.0,0,Gourmet Costing,CROISSANTS,9
CROISSANTS,Celery,Ingredient,gram,0.0,2.5,0,Gourmet Costing,CROISSANTS,10
CROISSANTS,Flour,Ingredient,gram,12.5,10.0,125.0,Gourmet Costing,CROISSANTS,11
CROISSANTS,Wet yeast,Ingredient,gram,13.8,0.4,5.5200000000000005,Gourmet Costing,CROISSANTS,12
CROISSANTS,Sugar,Ingredient,gram,20.42,0.5,10.21,Gourmet Costing,CROISSANTS,13
CROISSANTS,Milk,Ingredient,lt,24.333,2.4,58.39919999999999,Gourmet Costing,CROISSANTS,14
CROISSANTS,Unsalted Butter,Ingredient,kg,66.0,1.0,66.0,Gourmet Costing,CROISSANTS,15
CROISSANTS,Eggs,Ingredient,each,2.29,24.0,54.96,Gourmet Costing,CROISSANTS,24
CROISSANTS,Tape,Ingredient,each,14.9,1.0,14.9,Gourmet Costing,CROISSANTS,25
CROISSANTS,Halal sticker,Ingredient,each,0.08,11.25,0.9,Gourmet Costing,CROISSANTS,26
CROISSANTS,Water,Ingredient,lt,0.0,1.2,0,Gourmet Costing,CROISSANTS,27
CROISSANTS,Box,Ingredient,each,12.5,11.25,140.625,Gourmet Costing,CROISSANTS,28
CROISSANTS,Label,Ingredient,each,0.00031999999999999997,6000.0,1.92,Gourmet Costing,CROISSANTS,31
CROISSANTS,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,CROISSANTS,38
CROISSANTS,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,CROISSANTS,39
CROISSANTS,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,CROISSANTS,40
CROISSANTS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CROISSANTS,41
CROISSANTS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CROISSANTS,42
CROISSANTS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CROISSANTS,43
CROISSANTS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CROISSANTS,44
CROISSANTS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CROISSANTS,45
CROISSANTS,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,CROISSANTS,52
CROISSANTS,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,CROISSANTS,53
CROISSANTS,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,CROISSANTS,54
CROISSANTS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CROISSANTS,55
CROISSANTS,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,CROISSANTS,56
CROISSANTS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CROISSANTS,57
CROISSANTS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CROISSANTS,58
CROISSANTS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CROISSANTS,59
CROISSANTS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CROISSANTS,60
CROISSANTS,120gr,Ingredient,each,2.3,2.6641705555555553,6.127592277777777,Gourmet Costing,CROISSANTS,63
BROWNIE,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,PERI-PERI SAUCE,5
BROWNIE,CHOCOLATE,Ingredient,kg,95.0,0.6,57.0,Gourmet Costing,PERI-PERI SAUCE,6
BROWNIE,BUTTER,Ingredient,kg,0.066,300.0,19.8,Gourmet Costing,PERI-PERI SAUCE,8
BROWNIE,COCOA,Ingredient,kg,0.011,300.0,3.3,Gourmet Costing,PERI-PERI SAUCE,9
BROWNIE,PLAIN FLOWER,Ingredient,lt,0.034999999999999996,370.0,12.95,Gourmet Costing,PERI-PERI SAUCE,10
BROWNIE,BAKING POWDER,Ingredient,lt,0.03678,300.0,11.034,Gourmet Costing,PERI-PERI SAUCE,11
BROWNIE,CASTOR SUGAR,Ingredient,lt,0.07626000000000001,500.0,38.13,Gourmet Costing,PERI-PERI SAUCE,12
BROWNIE,EGGS,Ingredient,kg,0.020399999999999998,60.0,1.224,Gourmet Costing,PERI-PERI SAUCE,13
BROWNIE,CONDIMENTS,Ingredient,kg,0.09754000000000002,180.0,17.5572,Gourmet Costing,PERI-PERI SAUCE,14
BROWNIE,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,PERI-PERI SAUCE,36
BROWNIE,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,PERI-PERI SAUCE,37
BROWNIE,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,PERI-PERI SAUCE,38
BROWNIE,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,PERI-PERI SAUCE,39
BROWNIE,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,PERI-PERI SAUCE,40
BROWNIE,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,PERI-PERI SAUCE,41
BROWNIE,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,PERI-PERI SAUCE,42
BROWNIE,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,PERI-PERI SAUCE,43
BROWNIE,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,PERI-PERI SAUCE,50
BROWNIE,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,PERI-PERI SAUCE,51
BROWNIE,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,PERI-PERI SAUCE,52
BROWNIE,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,PERI-PERI SAUCE,53
BROWNIE,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,PERI-PERI SAUCE,54
BROWNIE,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,PERI-PERI SAUCE,55
BROWNIE,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,PERI-PERI SAUCE,56
BROWNIE,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,PERI-PERI SAUCE,57
BROWNIE,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,PERI-PERI SAUCE,58
BROWNIE,120gr,Ingredient,each,2.3,23.128699999999995,53.19600999999999,Gourmet Costing,PERI-PERI SAUCE,61
SAVOURY MUFFINS,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,SAVOURY MUFFINS,5
SAVOURY MUFFINS,SELFRAISING FLOUR,Ingredient,kg,0.019379999999999998,1000.0,19.38,Gourmet Costing,SAVOURY MUFFINS,6
SAVOURY MUFFINS,EGGS,Ingredient,kg,0.00229,10000.0,22.9,Gourmet Costing,SAVOURY MUFFINS,8
SAVOURY MUFFINS,OIL,Ingredient,lt,0.03495000000000001,100.0,3.4950000000000006,Gourmet Costing,SAVOURY MUFFINS,9
SAVOURY MUFFINS,MILK,Ingredient,lt,0.024332999999999997,600.0,14.599799999999998,Gourmet Costing,SAVOURY MUFFINS,10
SAVOURY MUFFINS,SALT,Ingredient,kg,0.0077,20.0,0.154,Gourmet Costing,SAVOURY MUFFINS,11
SAVOURY MUFFINS,MIXED HERB,Ingredient,kg,0.04764,10.0,0.4764,Gourmet Costing,SAVOURY MUFFINS,12
SAVOURY MUFFINS,REP PEPPERS,Ingredient,kg,0.08998999999999999,150.0,13.498499999999998,Gourmet Costing,SAVOURY MUFFINS,13
SAVOURY MUFFINS,GREEN PEPPERS,Ingredient,kg,0.059000000000000004,200.0,11.8,Gourmet Costing,SAVOURY MUFFINS,14
SAVOURY MUFFINS,YELLOW PEPPERS,Ingredient,kg,0.08998999999999999,150.0,13.498499999999998,Gourmet Costing,SAVOURY MUFFINS,15
SAVOURY MUFFINS,DRIED LEMON,Ingredient,gram,0.0,0.002,0,Gourmet Costing,SAVOURY MUFFINS,16
SAVOURY MUFFINS,BOTTLE,Ingredient,gram,0.0,22.0,0,Gourmet Costing,SAVOURY MUFFINS,17
SAVOURY MUFFINS,RED ONIONS,Ingredient,kg,0.02499,200.0,4.997999999999999,Gourmet Costing,SAVOURY MUFFINS,18
SAVOURY MUFFINS,CHEDDAR CHEESE,Ingredient,kg,0.10046,200.0,20.092,Gourmet Costing,SAVOURY MUFFINS,19
SAVOURY MUFFINS,GARLIC,Ingredient,lt,0.03495,10.0,0.34950000000000003,Gourmet Costing,SAVOURY MUFFINS,21
SAVOURY MUFFINS,SPRAY AND COOK,Ingredient,each,0.045,10.0,0.45,Gourmet Costing,SAVOURY MUFFINS,22
SAVOURY MUFFINS,MUSHROOMS,Ingredient,PNT,0.02299,1.0,0.02299,Gourmet Costing,SAVOURY MUFFINS,23
SAVOURY MUFFINS,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,SAVOURY MUFFINS,36
SAVOURY MUFFINS,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,SAVOURY MUFFINS,37
SAVOURY MUFFINS,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,SAVOURY MUFFINS,38
SAVOURY MUFFINS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,SAVOURY MUFFINS,39
SAVOURY MUFFINS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,SAVOURY MUFFINS,40
SAVOURY MUFFINS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,SAVOURY MUFFINS,41
SAVOURY MUFFINS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,SAVOURY MUFFINS,42
SAVOURY MUFFINS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,SAVOURY MUFFINS,43
SAVOURY MUFFINS,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,SAVOURY MUFFINS,50
SAVOURY MUFFINS,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,SAVOURY MUFFINS,51
SAVOURY MUFFINS,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,SAVOURY MUFFINS,52
SAVOURY MUFFINS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,SAVOURY MUFFINS,53
SAVOURY MUFFINS,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,SAVOURY MUFFINS,54
SAVOURY MUFFINS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,SAVOURY MUFFINS,55
SAVOURY MUFFINS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,SAVOURY MUFFINS,56
SAVOURY MUFFINS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,SAVOURY MUFFINS,57
SAVOURY MUFFINS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,SAVOURY MUFFINS,58
SAVOURY MUFFINS,120gr,Ingredient,each,1.9166666666666667,2.4649939215686274,4.724571683006536,Gourmet Costing,SAVOURY MUFFINS,61
CHICKEN STRIPS,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,5
CHICKEN STRIPS,CHICKEN STRIPS,Ingredient,KG,79.98,0.17,13.596600000000002,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,8
CHICKEN STRIPS,CONDEMENTS,Ingredient,EACH,2.5,1.0,2.5,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,10
CHICKEN STRIPS,OIL,Ingredient,LT,34.95,0.015,0.52425,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,11
CHICKEN STRIPS,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,36
CHICKEN STRIPS,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,37
CHICKEN STRIPS,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,38
CHICKEN STRIPS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,39
CHICKEN STRIPS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,40
CHICKEN STRIPS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,41
CHICKEN STRIPS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,42
CHICKEN STRIPS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,43
CHICKEN STRIPS,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,50
CHICKEN STRIPS,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,51
CHICKEN STRIPS,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,52
CHICKEN STRIPS,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,53
CHICKEN STRIPS,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,54
CHICKEN STRIPS,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,55
CHICKEN STRIPS,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,56
CHICKEN STRIPS,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,57
CHICKEN STRIPS,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,TASTI CHEF CRUMBED CHICKEN + CH,58
CHICKEN LQ + BBQ,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,CHICKEN LQ +BBQ,5
CHICKEN LQ + BBQ,CHICKEN LQ,Ingredient,EACH,18.06,1.0,18.06,Gourmet Costing,CHICKEN LQ +BBQ,6
CHICKEN LQ + BBQ,CHIPS,Ingredient,KG,14.790000000000001,0.4,5.916,Gourmet Costing,CHICKEN LQ +BBQ,8
CHICKEN LQ + BBQ,OIL,Ingredient,LT,34.79,0.01,0.3479,Gourmet Costing,CHICKEN LQ +BBQ,9
CHICKEN LQ + BBQ,CONDIMENTS,Ingredient,EACH,2.5,1.0,2.5,Gourmet Costing,CHICKEN LQ +BBQ,10
CHICKEN LQ + BBQ,VEG SPICE,Ingredient,KG,86.0,0.005,0.43,Gourmet Costing,CHICKEN LQ +BBQ,11
CHICKEN LQ + BBQ,SALT,Ingredient,KG,7.7,0.005,0.0385,Gourmet Costing,CHICKEN LQ +BBQ,12
CHICKEN LQ + BBQ,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,CHICKEN LQ +BBQ,36
CHICKEN LQ + BBQ,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,CHICKEN LQ +BBQ,37
CHICKEN LQ + BBQ,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,CHICKEN LQ +BBQ,38
CHICKEN LQ + BBQ,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CHICKEN LQ +BBQ,39
CHICKEN LQ + BBQ,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CHICKEN LQ +BBQ,40
CHICKEN LQ + BBQ,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CHICKEN LQ +BBQ,41
CHICKEN LQ + BBQ,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CHICKEN LQ +BBQ,42
CHICKEN LQ + BBQ,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CHICKEN LQ +BBQ,43
CHICKEN LQ + BBQ,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,CHICKEN LQ +BBQ,50
CHICKEN LQ + BBQ,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,CHICKEN LQ +BBQ,51
CHICKEN LQ + BBQ,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,CHICKEN LQ +BBQ,52
CHICKEN LQ + BBQ,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CHICKEN LQ +BBQ,53
CHICKEN LQ + BBQ,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,CHICKEN LQ +BBQ,54
CHICKEN LQ + BBQ,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CHICKEN LQ +BBQ,55
CHICKEN LQ + BBQ,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CHICKEN LQ +BBQ,56
CHICKEN LQ + BBQ,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CHICKEN LQ +BBQ,57
CHICKEN LQ + BBQ,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CHICKEN LQ +BBQ,58
RUSSIAN,Chicken Bites,Ingredient,gram,0,0,34.95,Gourmet Costing,RUSSIAN,5
RUSSIAN,RUSSIAN,Ingredient,EACH,3.7,1.0,3.7,Gourmet Costing,RUSSIAN,6
RUSSIAN,CONDIMENTS,Ingredient,EACH,5.0,1.0,5.0,Gourmet Costing,RUSSIAN,10
RUSSIAN,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,RUSSIAN,36
RUSSIAN,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,RUSSIAN,37
RUSSIAN,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,RUSSIAN,38
RUSSIAN,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,RUSSIAN,39
RUSSIAN,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,RUSSIAN,40
RUSSIAN,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,RUSSIAN,41
RUSSIAN,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,RUSSIAN,42
RUSSIAN,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,RUSSIAN,43
RUSSIAN,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,RUSSIAN,50
RUSSIAN,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,RUSSIAN,51
RUSSIAN,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,RUSSIAN,52
RUSSIAN,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,RUSSIAN,53
RUSSIAN,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,RUSSIAN,54
RUSSIAN,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,RUSSIAN,55
